timestamp,use_reduction,latent_dim,conv_blocks,filters,kernel_size,n_train,n_test,classifier_epochs,classifier_batch_size,autoencoder_epochs,autoencoder_batch_size,train_seconds,accuracy,balanced_accuracy,kappa,precision,recall,f1,tn,fp,fn,tp
2026-06-03T10:33:17,True,2,1,[32],5,700,300,12,32,20,32,1.2444805999984965,0.56,0.5649038461538461,0.1283676703645008,0.532258064516129,0.6875,0.6,69,87,45,99
2026-06-03T10:33:19,True,2,2,"[32, 64]",3,700,300,12,32,20,32,1.5205071000091266,0.5533333333333333,0.5625,0.12257726558407545,0.5229357798165137,0.7916666666666666,0.6298342541436464,52,104,30,114
2026-06-03T10:33:21,True,2,2,"[32, 64]",5,700,300,12,32,20,32,1.586347200005548,0.5466666666666666,0.5502136752136753,0.09957627118644063,0.5227272727272727,0.6388888888888888,0.575,72,84,52,92
2026-06-03T10:33:28,True,4,1,[16],3,700,300,12,32,20,32,1.2404796999762766,0.6733333333333333,0.6741452991452992,0.34736281299946725,0.6493506493506493,0.6944444444444444,0.6711409395973155,102,54,44,100
2026-06-03T10:33:30,True,4,1,[16],5,700,300,12,32,20,32,1.2139685000001919,0.6833333333333333,0.6752136752136753,0.35584486032004337,0.7816091954022989,0.4722222222222222,0.5887445887445888,137,19,76,68
2026-06-03T10:33:31,True,4,1,[32],3,700,300,12,32,20,32,1.2073731000127736,0.6433333333333333,0.6412927350427351,0.28341816233592276,0.6390977443609023,0.5902777777777778,0.6137184115523465,108,48,59,85
2026-06-03T10:33:33,True,4,1,[32],5,700,300,12,32,20,32,1.2411387999891303,0.6433333333333333,0.6447649572649572,0.2883745677041767,0.6163522012578616,0.6805555555555556,0.6468646864686468,95,61,46,98
2026-06-03T10:33:35,True,4,1,[32],3,700,300,12,32,20,32,1.2618209999927785,0.6133333333333333,0.6092414529914529,0.2200107584722969,0.6186440677966102,0.5069444444444444,0.5572519083969466,111,45,71,73
2026-06-03T10:33:36,True,4,1,[32],5,700,300,12,32,20,32,1.2855538000003435,0.6333333333333333,0.6306089743589743,0.2623390557939914,0.6328125,0.5625,0.5955882352941176,109,47,63,81
2026-06-03T10:33:38,True,4,2,"[32, 64]",3,700,300,12,32,20,32,1.5517605999775697,0.6366666666666667,0.642094017094017,0.2808128793877013,0.5925925925925926,0.7777777777777778,0.6726726726726727,79,77,32,112
2026-06-03T10:33:41,True,4,2,"[32, 64]",5,700,300,12,32,20,32,1.5640293999749701,0.6066666666666667,0.6145833333333334,0.22531512605042014,0.5625,0.8125,0.6647727272727273,65,91,27,117
2026-06-03T10:33:48,True,8,1,[16],3,700,300,12,32,20,32,1.2817590000049677,0.67,0.6808226495726495,0.35361713241055104,0.5982532751091703,0.9513888888888888,0.7345844504021448,64,92,7,137
2026-06-03T10:33:50,True,8,1,[16],5,700,300,12,32,20,32,1.3635817999893334,0.7133333333333334,0.7067307692307692,0.41860465116279066,0.7959183673469388,0.5416666666666666,0.6446280991735537,136,20,66,78
2026-06-03T10:33:52,True,8,1,[32],3,700,300,12,32,20,32,1.2178237000189256,0.7533333333333333,0.7534722222222222,0.5064034151547492,0.7364864864864865,0.7569444444444444,0.7465753424657534,117,39,35,109
2026-06-03T10:33:53,True,8,1,[32],5,700,300,12,32,20,32,1.237691900023492,0.7333333333333333,0.733440170940171,0.46638207043756663,0.7162162162162162,0.7361111111111112,0.726027397260274,114,42,38,106
2026-06-03T10:33:55,True,8,1,[32],3,700,300,12,32,20,32,1.2283235999930184,0.6966666666666667,0.6899038461538461,0.384636191506627,0.7731958762886598,0.5208333333333334,0.6224066390041494,134,22,69,75
2026-06-03T10:33:57,True,8,1,[32],5,700,300,12,32,20,32,1.227186999982223,0.7233333333333334,0.7176816239316239,0.43994601889338725,0.7904761904761904,0.5763888888888888,0.6666666666666666,134,22,61,83
2026-06-03T10:33:59,True,8,2,"[32, 64]",3,700,300,12,32,20,32,1.4995587000157684,0.7366666666666667,0.7390491452991453,0.4754316069057105,0.696969696969697,0.7986111111111112,0.7443365695792881,106,50,29,115
2026-06-03T10:34:01,True,8,2,"[32, 64]",5,700,300,12,32,20,32,1.5855560000054538,0.76,0.7622863247863247,0.5217853347502657,0.7195121951219512,0.8194444444444444,0.7662337662337663,110,46,26,118
2026-06-03T10:34:24,False,,1,[16],3,700,300,12,32,,,1.474110200011637,0.9633333333333334,0.9642094017094017,0.9266862170087976,0.9403973509933775,0.9861111111111112,0.9627118644067797,147,9,2,142
2026-06-03T10:34:26,False,,1,[16],5,700,300,12,32,,,1.4402989000082016,0.95,0.9492521367521367,0.8997058036908264,0.9640287769784173,0.9305555555555556,0.9469964664310954,151,5,10,134
2026-06-03T10:34:28,False,,1,[32],3,700,300,12,32,,,1.6094150000135414,0.9533333333333334,0.9537927350427351,0.9066168623265741,0.9391891891891891,0.9652777777777778,0.952054794520548,147,9,5,139
2026-06-03T10:34:30,False,,1,[32],5,700,300,12,32,,,1.6160082000133116,0.97,0.9700854700854701,0.9399198931909212,0.9655172413793104,0.9722222222222222,0.9688581314878892,151,5,4,140
2026-06-03T10:34:32,False,,1,[32],3,700,300,12,32,,,1.5538401000085287,0.9566666666666667,0.9564636752136753,0.9131712530056104,0.958041958041958,0.9513888888888888,0.9547038327526133,150,6,7,137
2026-06-03T10:34:34,False,,1,[32],5,700,300,12,32,,,1.6041772000025958,0.97,0.9703525641025641,0.9399519615692554,0.9591836734693877,0.9791666666666666,0.9690721649484536,150,6,3,141
2026-06-03T10:34:36,False,,2,"[32, 64]",3,700,300,12,32,,,2.064674900000682,0.9533333333333334,0.952190170940171,0.9063169164882227,0.9779411764705882,0.9236111111111112,0.95,153,3,11,133
2026-06-03T10:34:39,False,,2,"[32, 64]",5,700,300,12,32,,,2.536036800011061,0.9666666666666667,0.9674145299145299,0.9333333333333333,0.9466666666666667,0.9861111111111112,0.9659863945578231,148,8,2,142
2026-06-03T10:34:47,True,2,1,[16],3,700,300,12,32,20,32,1.2168145999894477,0.5733333333333334,0.5694444444444444,0.13978494623655924,0.5666666666666667,0.4722222222222222,0.5151515151515151,104,52,76,68
